time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-05-10 00:00:00+00:00,294,95,55,33
2022-05-11 00:00:00+00:00,233,74,145,52
2022-05-12 00:00:00+00:00,202,95,102,38
2022-05-13 00:00:00+00:00,299,74,64,37
2022-05-14 00:00:00+00:00,302,85,39,20
2022-05-15 00:00:00+00:00,308,81,55,41
2022-05-16 00:00:00+00:00,183,82,199,94
2022-05-17 00:00:00+00:00,181,83,164,68
2022-05-18 00:00:00+00:00,149,61,65,42
2022-05-19 00:00:00+00:00,233,101,82,49
2022-05-20 00:00:00+00:00,240,81,103,33
2022-05-21 00:00:00+00:00,217,72,34,21
2022-05-22 00:00:00+00:00,147,60,22,18
2022-05-23 00:00:00+00:00,257,97,42,26
