referrer,views_total,views_unique
github.com,347,123
gorm.io,316,121
Google,122,98
Baidu,15,11
pkg.go.dev,9,2
yandex.ru,8,2
gitter.im,5,1
dunzoit.atlassian.net,3,1
Bing,3,1
learnku.com,2,2
