referrer,views_total,views_unique
gorm.io,266,119
github.com,144,54
Google,107,83
Baidu,4,1
yandex.ru,3,3
gosamples.dev,2,1
cn.bing.com,2,1
search.brave.com,1,1
pkg.go.dev,1,1
gitter.im,1,1
