referrer,views_total,views_unique
gorm.io,267,140
github.com,127,71
Google,99,87
Baidu,12,9
yandex.ru,10,6
DuckDuckGo,7,3
cn.bing.com,5,3
mail.office.hiworks.com,5,1
gitter.im,5,1
you.com,1,1
