time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-07-18 00:00:00+00:00,259,109,84,38
2022-07-19 00:00:00+00:00,266,106,105,49
2022-07-20 00:00:00+00:00,276,109,107,46
2022-07-21 00:00:00+00:00,275,103,106,44
2022-07-22 00:00:00+00:00,252,89,107,38
2022-07-23 00:00:00+00:00,202,78,14,8
2022-07-24 00:00:00+00:00,253,91,22,11
2022-07-25 00:00:00+00:00,271,109,113,37
2022-07-26 00:00:00+00:00,250,99,74,43
2022-07-27 00:00:00+00:00,259,94,68,36
2022-07-28 00:00:00+00:00,225,90,80,36
2022-07-29 00:00:00+00:00,172,71,70,34
2022-07-30 00:00:00+00:00,120,61,46,15
2022-07-31 00:00:00+00:00,58,35,33,18
