referrer,views_total,views_unique
github.com,190,83
gorm.io,125,78
Google,40,34
Baidu,29,21
qiita.com,8,2
v1.gorm.io,2,2
yandex.ru,2,1
gorm.cn,2,1
Bing,2,1
topgoer.com,1,1
