referrer,views_total,views_unique
gorm.io,249,133
github.com,137,71
Google,136,97
Baidu,6,6
web.telegram.org,5,1
DuckDuckGo,3,2
Bing,2,2
yandex.ru,2,2
v1.gorm.io,2,2
jeffxf.com,2,1
