referrer,views_total,views_unique
github.com,321,157
gorm.io,293,127
Google,89,75
Baidu,26,19
yandex.ru,26,2
v1.gorm.io,11,5
mail.qq.com,10,2
qiita.com,3,1
Bing,2,2
gitplanet.com,2,1
