referrer,views_total,views_unique
github.com,303,172
gorm.io,288,132
Google,95,82
Baidu,38,22
mail.qq.com,4,1
Bing,3,3
v1.gorm.io,3,3
qiita.com,3,1
DuckDuckGo,2,2
check-plagiarism.com,2,1
