referrer,views_total,views_unique
gorm.io,290,150
Google,172,106
github.com,171,83
Baidu,9,7
web.telegram.org,5,1
DuckDuckGo,4,3
yandex.ru,2,2
qiita.com,2,1
jeffxf.com,2,1
Bing,1,1
