referrer,views_total,views_unique
github.com,406,177
gorm.io,280,129
Google,70,61
Baidu,36,19
yandex.ru,27,3
mail.qq.com,10,2
v1.gorm.io,9,3
Bing,3,3
gitter.im,2,1
gitplanet.com,2,1
