referrer,views_total,views_unique
gorm.io,270,139
github.com,177,77
Google,92,79
yandex.ru,13,8
Baidu,11,5
v1.gorm.io,8,3
DuckDuckGo,6,2
gitter.im,5,1
cn.bing.com,4,3
learnku.com,3,1
