referrer,views_total,views_unique
gorm.io,211,117
github.com,143,61
Google,129,94
Bing,18,8
yandex.ru,15,11
Baidu,10,8
cn.bing.com,6,4
yandex.com,6,1
pkg.go.dev,4,2
ecosia.org,4,1
