referrer,views_total,views_unique
github.com,273,150
gorm.io,176,113
Google,96,82
Baidu,15,10
DuckDuckGo,8,3
yandex.ru,5,2
Bing,4,4
v1.gorm.io,3,2
grep.app,2,1
cn.bing.com,1,1
