referrer,views_total,views_unique
gorm.io,284,132
github.com,137,76
Google,128,103
yandex.ru,8,5
Baidu,5,5
DuckDuckGo,4,3
bytedance.feishu.cn,3,2
v1.gorm.io,2,2
Bing,2,2
cn.bing.com,2,2
