referrer,views_total,views_unique
github.com,224,112
gorm.io,190,103
Google,63,56
Baidu,39,20
yandex.ru,9,3
com.google.android.gm,6,1
Bing,2,2
qwant.com,1,1
v1.gorm.io,1,1
