referrer,views_total,views_unique
Google,210,175
gorm.io,175,110
github.com,116,66
yandex.ru,33,14
DuckDuckGo,7,2
v1.gorm.io,5,2
Baidu,3,3
qiita.com,2,2
yandex.kz,2,1
Bing,1,1
