time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-04-01 00:00:00+00:00,75,44,100,29
2022-04-02 00:00:00+00:00,80,37,45,19
2022-04-03 00:00:00+00:00,67,36,14,12
2022-04-04 00:00:00+00:00,96,43,32,17
2022-04-05 00:00:00+00:00,73,39,95,32
2022-04-06 00:00:00+00:00,91,49,115,42
2022-04-07 00:00:00+00:00,78,41,62,26
2022-04-08 00:00:00+00:00,85,48,99,32
2022-04-09 00:00:00+00:00,74,37,22,10
2022-04-10 00:00:00+00:00,69,38,13,11
2022-04-11 00:00:00+00:00,104,59,80,39
2022-04-12 00:00:00+00:00,185,75,106,30
2022-04-13 00:00:00+00:00,222,86,78,35
2022-04-14 00:00:00+00:00,227,87,110,35
