referrer,views_total,views_unique
gorm.io,259,120
Google,190,76
cn.bing.com,14,11
github.com,9,6
Baidu,7,4
pkg.go.dev,6,2
yandex.ru,3,2
Bing,2,2
csdn.net,2,2
mk.woa.com,2,2
