time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-06-07 00:00:00+00:00,186,87,65,21
2022-06-08 00:00:00+00:00,204,93,70,36
2022-06-09 00:00:00+00:00,216,104,75,30
2022-06-10 00:00:00+00:00,241,90,99,32
2022-06-11 00:00:00+00:00,217,86,13,13
2022-06-12 00:00:00+00:00,215,76,52,13
2022-06-13 00:00:00+00:00,232,87,79,26
2022-06-14 00:00:00+00:00,204,92,84,34
2022-06-15 00:00:00+00:00,236,109,71,27
2022-06-16 00:00:00+00:00,214,81,43,23
2022-06-17 00:00:00+00:00,188,78,41,28
2022-06-18 00:00:00+00:00,155,59,13,10
2022-06-19 00:00:00+00:00,159,62,16,10
2022-06-20 00:00:00+00:00,289,107,56,28
