referrer,views_total,views_unique
gorm.io,184,106
Google,95,52
github.com,38,9
pkg.go.dev,19,3
yandex.ru,9,2
Baidu,8,6
cn.bing.com,7,4
bookstack.cn,4,1
Bing,2,2
yandex.kz,1,1
