time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-04-04 00:00:00+00:00,96,43,32,17
2022-04-05 00:00:00+00:00,73,39,95,32
2022-04-06 00:00:00+00:00,91,49,115,42
2022-04-07 00:00:00+00:00,78,41,62,26
2022-04-08 00:00:00+00:00,85,48,99,32
2022-04-09 00:00:00+00:00,74,37,22,10
2022-04-10 00:00:00+00:00,69,38,13,11
2022-04-11 00:00:00+00:00,104,59,80,39
2022-04-12 00:00:00+00:00,185,75,106,30
2022-04-13 00:00:00+00:00,222,86,78,35
2022-04-14 00:00:00+00:00,237,91,110,35
2022-04-15 00:00:00+00:00,208,70,53,32
2022-04-16 00:00:00+00:00,192,66,30,14
2022-04-17 00:00:00+00:00,157,57,19,14
