referrer,views_total,views_unique
gorm.io,285,129
Google,185,68
github.com,113,43
Baidu,43,11
pkg.go.dev,8,3
cn.bing.com,7,4
DuckDuckGo,5,3
Bing,5,2
yandex.ru,1,1
