time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-07-07 00:00:00+00:00,221,109,112,31
2022-07-08 00:00:00+00:00,298,102,167,36
2022-07-09 00:00:00+00:00,235,95,9,8
2022-07-10 00:00:00+00:00,169,65,23,10
2022-07-11 00:00:00+00:00,225,93,138,36
2022-07-12 00:00:00+00:00,218,105,75,33
2022-07-13 00:00:00+00:00,195,98,107,43
2022-07-14 00:00:00+00:00,247,114,80,27
2022-07-15 00:00:00+00:00,277,101,61,27
2022-07-16 00:00:00+00:00,222,94,27,21
2022-07-17 00:00:00+00:00,148,72,24,9
2022-07-18 00:00:00+00:00,205,103,180,31
2022-07-19 00:00:00+00:00,211,93,56,30
2022-07-20 00:00:00+00:00,202,92,84,33
