referrer,views_total,views_unique
gorm.io,293,133
Google,198,69
github.com,121,46
Baidu,50,13
cn.bing.com,9,5
pkg.go.dev,8,3
DuckDuckGo,5,3
Bing,4,1
yandex.ru,1,1
