referrer,views_total,views_unique
gorm.io,223,141
Google,168,75
github.com,45,17
link.zhihu.com,8,3
pkg.go.dev,7,3
cn.bing.com,7,3
yandex.ru,6,4
DuckDuckGo,5,1
Bing,2,2
app.gather.town,2,1
