referrer,views_total,views_unique
gorm.io,164,103
Google,142,49
github.com,24,8
Baidu,22,14
yandex.ru,13,4
cn.bing.com,4,4
DuckDuckGo,1,1
Bing,1,1
prajjwal.me,1,1
pkg.go.dev,1,1
