referrer,views_total,views_unique
Google,203,38
gorm.io,154,102
github.com,20,11
cn.bing.com,17,7
Baidu,7,5
Bing,5,2
DuckDuckGo,4,3
pkg.go.dev,4,2
upwork.com,1,1
yandex.ru,1,1
