time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-10-25 00:00:00+00:00,168,88,60,27
2022-10-26 00:00:00+00:00,206,96,82,21
2022-10-27 00:00:00+00:00,224,103,39,26
2022-10-28 00:00:00+00:00,227,94,36,18
2022-10-29 00:00:00+00:00,161,68,8,7
2022-10-30 00:00:00+00:00,162,70,5,5
2022-10-31 00:00:00+00:00,223,98,76,29
2022-11-01 00:00:00+00:00,255,111,53,25
2022-11-02 00:00:00+00:00,227,95,52,24
2022-11-03 00:00:00+00:00,202,102,85,30
2022-11-04 00:00:00+00:00,197,75,66,22
2022-11-05 00:00:00+00:00,211,76,20,8
2022-11-06 00:00:00+00:00,184,72,47,5
2022-11-07 00:00:00+00:00,196,85,42,19
