referrer,views_total,views_unique
Google,215,45
gorm.io,164,103
github.com,23,11
cn.bing.com,18,7
pkg.go.dev,16,2
Baidu,10,8
Bing,5,2
DuckDuckGo,4,2
yandex.ru,1,1
upwork.com,1,1
