time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-10-29 00:00:00+00:00,161,68,8,7
2022-10-30 00:00:00+00:00,162,70,5,5
2022-10-31 00:00:00+00:00,223,98,76,29
2022-11-01 00:00:00+00:00,255,111,53,25
2022-11-02 00:00:00+00:00,227,95,52,24
2022-11-03 00:00:00+00:00,202,102,85,30
2022-11-04 00:00:00+00:00,197,75,66,22
2022-11-05 00:00:00+00:00,211,76,20,8
2022-11-06 00:00:00+00:00,184,72,47,5
2022-11-07 00:00:00+00:00,204,89,60,21
2022-11-08 00:00:00+00:00,244,106,94,38
2022-11-09 00:00:00+00:00,239,100,45,22
2022-11-10 00:00:00+00:00,220,90,48,27
2022-11-11 00:00:00+00:00,172,83,38,28
