time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-10-29 00:00:00+00:00,235,92,15,3
2022-10-30 00:00:00+00:00,270,91,8,5
2022-10-31 00:00:00+00:00,484,158,20,13
2022-11-01 00:00:00+00:00,616,151,45,17
2022-11-02 00:00:00+00:00,618,161,25,13
2022-11-03 00:00:00+00:00,597,184,24,13
2022-11-04 00:00:00+00:00,517,130,12,6
2022-11-05 00:00:00+00:00,214,85,4,4
2022-11-06 00:00:00+00:00,273,103,8,4
2022-11-07 00:00:00+00:00,732,174,21,12
2022-11-08 00:00:00+00:00,695,166,45,16
2022-11-09 00:00:00+00:00,653,165,34,13
2022-11-10 00:00:00+00:00,473,156,17,13
2022-11-11 00:00:00+00:00,411,131,20,12
