referrer,views_total,views_unique
Google,102,44
gorm.io,75,29
github.com,73,23
pkg.go.dev,11,6
cn.bing.com,7,5
DuckDuckGo,6,2
Bing,4,3
future-architect.github.io,1,1
Baidu,1,1
learnku.com,1,1
