time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-01-13 00:00:00+00:00,439,233,32,11
2023-01-14 00:00:00+00:00,309,160,7,7
2023-01-15 00:00:00+00:00,288,149,32,7
2023-01-16 00:00:00+00:00,555,220,57,20
2023-01-17 00:00:00+00:00,520,216,36,12
2023-01-18 00:00:00+00:00,480,250,32,16
2023-01-19 00:00:00+00:00,273,132,29,10
2023-01-20 00:00:00+00:00,280,125,20,7
2023-01-21 00:00:00+00:00,388,129,12,4
2023-01-22 00:00:00+00:00,220,114,6,3
2023-01-23 00:00:00+00:00,395,164,32,12
2023-01-24 00:00:00+00:00,353,148,8,7
2023-01-25 00:00:00+00:00,289,147,42,14
2023-01-26 00:00:00+00:00,301,143,17,6
