time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-10-05 00:00:00+00:00,434,145,16,8
2022-10-06 00:00:00+00:00,492,158,20,8
2022-10-07 00:00:00+00:00,443,160,61,14
2022-10-08 00:00:00+00:00,312,121,62,15
2022-10-09 00:00:00+00:00,336,105,70,12
2022-10-10 00:00:00+00:00,557,165,100,18
2022-10-11 00:00:00+00:00,542,213,63,13
2022-10-12 00:00:00+00:00,571,163,52,19
2022-10-13 00:00:00+00:00,566,181,19,9
2022-10-14 00:00:00+00:00,478,136,15,7
2022-10-15 00:00:00+00:00,276,95,10,2
2022-10-16 00:00:00+00:00,331,109,19,6
2022-10-17 00:00:00+00:00,523,169,27,14
2022-10-18 00:00:00+00:00,416,148,24,14
