referrer,views_total,views_unique
Google,131,66
gorm.io,87,41
github.com,53,20
cn.bing.com,22,4
pkg.go.dev,15,5
Baidu,11,7
Bing,8,5
learnku.com,3,2
statics.teams.cdn.office.net,3,1
DuckDuckGo,1,1
