referrer,views_total,views_unique
Google,104,45
gorm.io,60,24
cn.bing.com,14,6
github.com,11,8
pkg.go.dev,9,2
Bing,2,2
kancloud.cn,1,1
yandex.ru,1,1
DuckDuckGo,1,1
qwant.com,1,1
