referrer,views_total,views_unique
Google,134,66
github.com,103,20
gorm.io,101,41
pkg.go.dev,31,4
Bing,13,9
cn.bing.com,7,6
Baidu,5,4
yandex.ru,2,1
Yahoo,1,1
learnku.com,1,1
