referrer,views_total,views_unique
Google,121,58
github.com,96,15
gorm.io,94,44
pkg.go.dev,31,7
Bing,11,7
cn.bing.com,6,5
Baidu,3,3
yandex.ru,2,1
search.brave.com,2,1
Yahoo,1,1
