time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-01-25 00:00:00+00:00,248,115,9,7
2022-01-26 00:00:00+00:00,308,123,15,7
2022-01-27 00:00:00+00:00,271,118,19,8
2022-01-28 00:00:00+00:00,277,107,12,7
2022-01-29 00:00:00+00:00,140,66,17,5
2022-01-30 00:00:00+00:00,104,59,14,4
2022-01-31 00:00:00+00:00,196,93,10,5
2022-02-01 00:00:00+00:00,210,96,2,2
2022-02-02 00:00:00+00:00,212,101,17,10
2022-02-03 00:00:00+00:00,279,98,15,11
2022-02-04 00:00:00+00:00,292,96,16,4
2022-02-05 00:00:00+00:00,202,82,4,4
2022-02-06 00:00:00+00:00,186,72,7,7
2022-02-07 00:00:00+00:00,255,104,27,9
