time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-12-05 00:00:00+00:00,633,179,41,11
2022-12-06 00:00:00+00:00,529,168,33,13
2022-12-07 00:00:00+00:00,457,138,27,14
2022-12-08 00:00:00+00:00,583,167,19,9
2022-12-09 00:00:00+00:00,399,145,12,5
2022-12-10 00:00:00+00:00,575,95,1,1
2022-12-11 00:00:00+00:00,232,83,9,5
2022-12-12 00:00:00+00:00,909,143,29,11
2022-12-13 00:00:00+00:00,803,136,18,14
2022-12-14 00:00:00+00:00,640,170,66,16
2022-12-15 00:00:00+00:00,462,177,59,16
2022-12-16 00:00:00+00:00,473,162,21,10
2022-12-17 00:00:00+00:00,250,117,11,7
2022-12-18 00:00:00+00:00,415,97,3,3
