time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-12 00:00:00+00:00,172,103,21,5
2023-03-13 00:00:00+00:00,643,223,35,19
2023-03-14 00:00:00+00:00,474,210,73,23
2023-03-15 00:00:00+00:00,594,234,60,19
2023-03-16 00:00:00+00:00,720,304,44,19
2023-03-17 00:00:00+00:00,591,227,28,12
2023-03-18 00:00:00+00:00,208,118,18,4
2023-03-19 00:00:00+00:00,192,105,12,6
2023-03-20 00:00:00+00:00,444,201,17,11
2023-03-21 00:00:00+00:00,594,279,16,11
2023-03-22 00:00:00+00:00,599,288,47,14
2023-03-23 00:00:00+00:00,534,246,35,15
2023-03-24 00:00:00+00:00,457,222,10,6
2023-03-25 00:00:00+00:00,234,122,15,5
