referrer,views_total,views_unique
Google,131,47
github.com,120,21
gorm.io,78,28
t.co,8,5
Baidu,3,2
pkg.go.dev,3,2
yandex.ru,3,1
gitter.im,2,2
DuckDuckGo,2,2
github.geo.conti.de,1,1
