time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-05-20 00:00:00+00:00,222,79,13.0,6.0
2022-05-21 00:00:00+00:00,148,72,,
2022-05-22 00:00:00+00:00,106,53,1.0,1.0
2022-05-23 00:00:00+00:00,228,90,1.0,1.0
2022-05-24 00:00:00+00:00,137,73,15.0,9.0
2022-05-25 00:00:00+00:00,89,51,3.0,2.0
2022-05-26 00:00:00+00:00,148,65,2.0,2.0
2022-05-27 00:00:00+00:00,237,80,,
2022-05-28 00:00:00+00:00,208,78,1.0,1.0
2022-05-29 00:00:00+00:00,276,75,1.0,1.0
2022-05-30 00:00:00+00:00,163,70,1.0,1.0
2022-05-31 00:00:00+00:00,155,62,15.0,5.0
2022-06-01 00:00:00+00:00,109,52,5.0,2.0
2022-06-02 00:00:00+00:00,84,47,14.0,7.0
