time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-11-20 00:00:00+00:00,60,29,1,1
2021-11-21 00:00:00+00:00,102,43,2,2
2021-11-22 00:00:00+00:00,162,59,12,6
2021-11-23 00:00:00+00:00,146,60,2,2
2021-11-24 00:00:00+00:00,175,70,4,4
2021-11-25 00:00:00+00:00,164,73,6,5
2021-11-26 00:00:00+00:00,190,71,6,1
2021-11-27 00:00:00+00:00,101,48,2,2
2021-11-28 00:00:00+00:00,60,29,1,1
2021-11-29 00:00:00+00:00,120,61,9,7
2021-11-30 00:00:00+00:00,218,80,17,8
2021-12-01 00:00:00+00:00,204,86,4,4
2021-12-02 00:00:00+00:00,203,89,11,8
2021-12-03 00:00:00+00:00,189,77,9,5
