time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-11-30 00:00:00+00:00,261,96,3,1
2022-12-01 00:00:00+00:00,219,99,5,4
2022-12-02 00:00:00+00:00,226,100,9,7
2022-12-03 00:00:00+00:00,222,79,5,2
2022-12-04 00:00:00+00:00,234,81,3,3
2022-12-05 00:00:00+00:00,223,99,1,1
2022-12-06 00:00:00+00:00,243,95,3,3
2022-12-07 00:00:00+00:00,199,89,7,4
2022-12-08 00:00:00+00:00,188,81,19,6
2022-12-09 00:00:00+00:00,153,81,9,6
2022-12-10 00:00:00+00:00,197,71,2,2
2022-12-11 00:00:00+00:00,193,79,4,3
2022-12-12 00:00:00+00:00,250,104,32,4
2022-12-13 00:00:00+00:00,228,88,23,6
