time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-08-25 00:00:00+00:00,331,96,5.0,4.0
2022-08-26 00:00:00+00:00,240,85,1.0,1.0
2022-08-27 00:00:00+00:00,302,86,3.0,2.0
2022-08-28 00:00:00+00:00,212,76,,
2022-08-29 00:00:00+00:00,278,97,2.0,1.0
2022-08-30 00:00:00+00:00,187,91,1.0,1.0
2022-08-31 00:00:00+00:00,341,104,19.0,5.0
2022-09-01 00:00:00+00:00,397,106,5.0,5.0
2022-09-02 00:00:00+00:00,513,91,2.0,2.0
2022-09-03 00:00:00+00:00,432,88,4.0,2.0
2022-09-04 00:00:00+00:00,240,83,7.0,3.0
2022-09-05 00:00:00+00:00,296,75,9.0,6.0
2022-09-06 00:00:00+00:00,173,78,6.0,4.0
2022-09-07 00:00:00+00:00,270,81,2.0,2.0
