time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-12-20 00:00:00+00:00,105,40,22,2
2021-12-21 00:00:00+00:00,103,49,3,2
2021-12-22 00:00:00+00:00,164,63,2,2
2021-12-23 00:00:00+00:00,250,102,1,1
2021-12-24 00:00:00+00:00,157,70,4,4
2021-12-25 00:00:00+00:00,75,42,1,1
2021-12-26 00:00:00+00:00,67,33,3,2
2021-12-27 00:00:00+00:00,105,52,3,2
2021-12-28 00:00:00+00:00,89,46,1,1
2021-12-29 00:00:00+00:00,92,52,7,4
2021-12-30 00:00:00+00:00,125,68,4,2
2021-12-31 00:00:00+00:00,141,70,56,2
2022-01-01 00:00:00+00:00,124,56,2,1
2022-01-02 00:00:00+00:00,77,43,2,2
