time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-12-18 00:00:00+00:00,240,91,,
2022-12-19 00:00:00+00:00,264,130,4.0,4.0
2022-12-20 00:00:00+00:00,268,129,8.0,5.0
2022-12-21 00:00:00+00:00,233,113,2.0,2.0
2022-12-22 00:00:00+00:00,199,100,1.0,1.0
2022-12-23 00:00:00+00:00,225,88,10.0,2.0
2022-12-24 00:00:00+00:00,183,84,,
2022-12-25 00:00:00+00:00,201,105,1.0,1.0
2022-12-26 00:00:00+00:00,224,111,2.0,2.0
2022-12-27 00:00:00+00:00,193,93,17.0,7.0
2022-12-28 00:00:00+00:00,244,114,2.0,2.0
2022-12-29 00:00:00+00:00,241,119,4.0,3.0
2022-12-30 00:00:00+00:00,186,101,6.0,5.0
2022-12-31 00:00:00+00:00,145,80,,
