time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-12-09 00:00:00+00:00,153,81,9.0,6.0
2022-12-10 00:00:00+00:00,197,71,2.0,2.0
2022-12-11 00:00:00+00:00,193,79,4.0,3.0
2022-12-12 00:00:00+00:00,250,104,32.0,4.0
2022-12-13 00:00:00+00:00,236,89,23.0,6.0
2022-12-14 00:00:00+00:00,232,95,2.0,2.0
2022-12-15 00:00:00+00:00,250,99,11.0,7.0
2022-12-16 00:00:00+00:00,246,95,2.0,2.0
2022-12-17 00:00:00+00:00,250,87,,
2022-12-18 00:00:00+00:00,240,91,,
2022-12-19 00:00:00+00:00,264,130,4.0,4.0
2022-12-20 00:00:00+00:00,268,129,8.0,5.0
2022-12-21 00:00:00+00:00,233,113,2.0,2.0
2022-12-22 00:00:00+00:00,194,96,1.0,1.0
