time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-09-24 00:00:00+00:00,160,62,,
2022-09-25 00:00:00+00:00,303,67,1.0,1.0
2022-09-26 00:00:00+00:00,242,92,2.0,2.0
2022-09-27 00:00:00+00:00,360,86,9.0,5.0
2022-09-28 00:00:00+00:00,243,99,11.0,4.0
2022-09-29 00:00:00+00:00,388,109,5.0,4.0
2022-09-30 00:00:00+00:00,227,95,3.0,3.0
2022-10-01 00:00:00+00:00,283,75,3.0,2.0
2022-10-02 00:00:00+00:00,148,59,2.0,2.0
2022-10-03 00:00:00+00:00,310,72,14.0,4.0
2022-10-04 00:00:00+00:00,195,77,6.0,3.0
2022-10-05 00:00:00+00:00,333,93,2.0,2.0
2022-10-06 00:00:00+00:00,235,91,15.0,6.0
2022-10-07 00:00:00+00:00,314,85,25.0,9.0
