time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-11-26 00:00:00+00:00,190,71,6.0,1.0
2021-11-27 00:00:00+00:00,101,48,2.0,2.0
2021-11-28 00:00:00+00:00,60,29,1.0,1.0
2021-11-29 00:00:00+00:00,120,61,9.0,7.0
2021-11-30 00:00:00+00:00,218,80,17.0,8.0
2021-12-01 00:00:00+00:00,204,86,4.0,4.0
2021-12-02 00:00:00+00:00,203,89,11.0,8.0
2021-12-03 00:00:00+00:00,207,80,9.0,5.0
2021-12-04 00:00:00+00:00,159,64,,
2021-12-05 00:00:00+00:00,131,58,4.0,1.0
2021-12-06 00:00:00+00:00,143,71,5.0,3.0
2021-12-07 00:00:00+00:00,156,71,7.0,4.0
2021-12-08 00:00:00+00:00,232,88,5.0,5.0
2021-12-09 00:00:00+00:00,237,92,12.0,5.0
