time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-09-10 00:00:00+00:00,213,64,1.0,1.0
2022-09-11 00:00:00+00:00,308,64,,
2022-09-12 00:00:00+00:00,149,67,3.0,3.0
2022-09-13 00:00:00+00:00,402,107,9.0,7.0
2022-09-14 00:00:00+00:00,252,93,2.0,2.0
2022-09-15 00:00:00+00:00,356,100,7.0,5.0
2022-09-16 00:00:00+00:00,307,112,7.0,5.0
2022-09-17 00:00:00+00:00,377,103,,
2022-09-18 00:00:00+00:00,200,79,3.0,3.0
2022-09-19 00:00:00+00:00,372,109,2.0,2.0
2022-09-20 00:00:00+00:00,240,96,8.0,3.0
2022-09-21 00:00:00+00:00,354,109,8.0,7.0
2022-09-22 00:00:00+00:00,269,114,7.0,6.0
2022-09-23 00:00:00+00:00,343,82,16.0,9.0
