time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-03-10 00:00:00+00:00,234,80,1,1
2022-03-11 00:00:00+00:00,136,60,18,6
2022-03-12 00:00:00+00:00,128,60,3,3
2022-03-13 00:00:00+00:00,130,54,6,4
2022-03-14 00:00:00+00:00,261,71,4,2
2022-03-15 00:00:00+00:00,175,63,3,1
2022-03-16 00:00:00+00:00,198,46,2,2
2022-03-17 00:00:00+00:00,120,45,10,5
2022-03-18 00:00:00+00:00,114,47,8,5
2022-03-19 00:00:00+00:00,147,67,1,1
2022-03-20 00:00:00+00:00,149,65,14,4
2022-03-21 00:00:00+00:00,287,81,9,7
2022-03-22 00:00:00+00:00,263,86,14,8
2022-03-23 00:00:00+00:00,293,104,31,10
