time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-10-27 00:00:00+00:00,402,106,8,4
2022-10-28 00:00:00+00:00,284,101,10,4
2022-10-29 00:00:00+00:00,405,95,14,2
2022-10-30 00:00:00+00:00,223,89,13,5
2022-10-31 00:00:00+00:00,267,110,36,11
2022-11-01 00:00:00+00:00,390,100,37,12
2022-11-02 00:00:00+00:00,238,115,12,6
2022-11-03 00:00:00+00:00,277,106,10,5
2022-11-04 00:00:00+00:00,247,62,2,2
2022-11-05 00:00:00+00:00,262,85,2,2
2022-11-06 00:00:00+00:00,199,79,2,2
2022-11-07 00:00:00+00:00,246,95,17,11
2022-11-08 00:00:00+00:00,209,99,15,7
2022-11-09 00:00:00+00:00,285,98,11,6
